134,96,145,52
135,97,145,52
136,98,131,52
137,99,91,52
138,100,91,52
139,101,149,52
140,102,61,52
141,102,61,52
142,103,101,52
143,104,40,52
144,105,4,52
145,105,4,52
146,106,101,52
147,106,101,52
148,106,101,52
149,107,101,52
150,107,101,52
151,107,101,52
152,107,101,52
153,108,101,52
154,108,101,52
155,108,101,52
156,108,101,52
157,109,113,52
158,109,113,52
159,110,31,52
160,111,155,52
161,112,97,52
162,113,97,52
163,114,113,52
164,115,155,52
165,116,211,52
166,116,61,52
167,117,120,52
168,118,61,52
169,119,61,52
170,120,97,52
171,121,155,52
172,122,167,52
173,123,155,52
174,123,155,52
175,123,155,52
176,124,61,52
177,125,127,52
178,126,95,52
179,127,155,52
180,127,155,52
181,127,155,52
182,128,95,52
183,129,15,52
184,130,15,52
185,131,15,52
186,132,101,52
187,133,80,52
188,134,101,52
189,135,146,52
190,136,101,52
191,137,101,52
192,137,101,52
193,138,97,52
194,139,82,52
195,140,37,52
196,140,37,52
197,141,96,52
198,142,217,52
199,143,13,52
200,144,171,52
201,145,217,52
202,145,217,52
203,145,37,52
204,146,37,52
205,147,37,52
206,148,217,52
207,149,217,52
208,150,217,52
209,151,37,52
210,152,217,52
211,153,126,52
212,154,61,52
213,154,61,52
214,154,61,52
215,155,61,52
216,156,61,52
217,156,61,52
218,157,61,52
219,158,61,52
220,158,61,52
221,159,62,52
222,160,61,52
223,161,61,52
224,161,61,52
225,162,211,52
226,163,61,52
227,164,217,52
228,165,197,52
229,165,197,52
230,166,70,52
231,167,113,52
232,168,104,52
233,169,61,52
234,170,61,52
235,171,61,52
236,172,190,52
237,173,211,52
238,174,61,52
239,175,211,52
240,176,61,52
241,177,190,52
242,177,190,52
243,178,190,52
244,179,61,52
245,179,61,52
246,180,61,52
247,181,61,52
248,182,211,52
249,183,61,52
250,184,61,52
251,184,61,52
252,185,211,52
253,186,61,52
254,187,61,52
255,188,190,52
256,189,61,52
257,190,61,52
258,191,61,52
259,192,61,52
260,192,61,52
261,192,211,52
262,193,211,52
263,194,61,52
264,194,211,52
265,195,207,52
266,196,61,52
267,197,61,52
268,198,61,52
269,198,61,52
270,199,61,52
271,200,61,52
272,201,61,52
273,201,61,52
274,202,61,52
275,202,61,52
276,203,116,52
277,204,61,52
278,205,211,52
279,205,61,52
280,206,61,52
281,206,61,52
282,206,61,52
283,207,61,52
284,208,211,52
285,209,61,52
286,210,211,52
287,210,61,52
288,211,61,52
289,212,61,52
290,212,61,52
291,213,61,52
292,214,61,52
293,215,61,52
294,216,61,52
295,217,61,52
296,218,61,52
297,219,211,52
298,220,61,52
299,221,61,52
300,222,61,52
301,223,61,52
302,224,61,52
303,224,61,52
304,224,61,52
305,225,190,52
306,226,61,52
307,227,61,52
308,228,61,52
309,229,61,52
310,230,61,52
311,231,61,52
312,231,61,52
313,232,61,52
314,233,190,52
315,234,61,52
316,235,61,52
317,235,61,52
318,236,70,52
319,237,61,52
320,237,61,52
321,238,4,52
322,239,61,52
323,240,61,52
324,241,61,52
325,242,61,52
326,243,61,52
327,244,61,52
328,245,61,52
329,246,4,52
330,247,4,52
331,247,4,52
332,248,4,52
333,248,4,52
334,249,95,52
335,249,95,52
336,250,20,52
337,251,13,52
338,251,13,52
339,252,167,52
340,252,167,52
341,253,57,52
342,253,57,52
343,254,61,52
344,254,61,52
345,254,61,52
346,255,217,52
347,255,217,52
348,255,217,52
349,255,217,52
350,256,13,52
351,256,13,52
352,256,13,52
353,257,160,52
354,258,37,52
355,259,190,52
356,260,95,52
357,261,44,52
358,262,48,52
359,263,37,52
360,264,61,52
361,265,61,52
362,266,61,52
363,266,61,52
364,267,40,52
365,268,44,52
366,269,61,52
367,270,61,52
368,271,106,52
369,272,32,52
370,273,97,52
371,274,113,52
372,275,127,52
373,275,127,52
374,276,61,52
375,276,61,52
376,277,127,52
377,278,32,52
378,278,32,52
379,279,190,52
380,280,93,52
381,281,97,52
382,281,97,52
383,282,112,52
384,283,196,52
385,284,97,52
386,285,113,52
387,286,97,52
388,287,167,52
389,288,130,52
390,289,31,52
391,290,112,52
392,291,95,52
393,292,104,52
394,293,31,52
395,294,66,52
396,295,127,52
397,296,155,52
398,297,155,52
399,298,97,52
400,298,97,52
401,299,97,52
402,300,97,52
403,301,155,52
404,302,97,52
405,303,61,52
406,303,61,52
407,304,112,52
408,305,210,52
409,306,225,52
410,307,113,52
411,308,155,52
412,309,92,52
413,310,97,52
414,311,97,52
415,312,149,52
416,312,149,52
417,313,37,52
418,314,61,52
419,315,215,52
420,316,159,52
421,317,97,52
422,318,61,52
423,319,61,52
424,320,167,52
425,321,61,52
426,322,217,52
427,323,97,52
428,324,61,52
429,325,210,52
430,326,210,52
431,325,97,52
432,327,113,52
433,328,61,52
434,329,127,52
435,329,127,52
436,330,231,52
437,330,231,52
438,331,190,52
439,331,190,52
440,332,149,52
441,333,15,52
442,334,15,52
443,334,15,52
444,335,218,52
445,335,218,52
446,336,218,52
447,336,218,52
448,337,15,52
449,337,15,52
450,337,15,52
451,338,15,52
452,339,15,52
453,340,113,52
454,341,61,52
455,341,61,52
456,342,210,52
457,343,210,52
458,344,61,52
459,344,61,52
460,345,113,52
461,346,113,52
462,346,113,52
463,347,97,52
464,348,61,52
465,348,61,52
466,349,217,52
467,350,218,52
468,351,108,52
469,351,108,52
470,352,218,52
471,353,201,52
472,354,172,52
473,355,201,52
474,355,201,52
475,355,201,52
476,356,116,52
477,357,67,52
478,357,218,52
479,358,215,52
480,358,218,52
481,359,108,52
482,360,105,52
483,361,105,52
484,361,105,52
485,362,105,52
486,363,105,52
487,364,105,52
488,365,105,52
489,365,105,52
490,365,105,52
491,366,105,52
492,367,105,52
493,368,105,52
494,368,105,52
495,369,105,52
496,369,105,52
497,370,105,52
498,371,105,52
499,371,105,52
500,371,105,52
501,372,105,52
502,373,105,52
503,374,105,52
504,375,105,52
505,376,39,52
506,377,66,52
507,378,66,52
508,379,4,52
509,380,61,52
510,381,95,52
511,381,95,52
512,382,44,52
513,383,191,52
514,383,191,52
515,384,30,52
516,384,30,52
517,385,64,52
518,386,30,52
519,387,80,52
520,388,217,52
521,389,217,52
522,390,37,52
523,391,71,52
524,391,71,52
525,392,77,52
526,393,37,52
527,393,37,52
528,393,37,52
529,394,80,52
530,395,64,52
531,395,64,52
532,396,138,52
533,396,138,52
534,396,138,52
535,396,138,52
536,397,151,52
537,398,53,52
538,399,64,52
539,400,80,52
540,400,80,52
541,401,99,52
542,402,217,52
543,402,217,52
544,403,131,52
545,404,216,52
546,405,9,52
547,406,64,52
548,407,64,52
549,408,44,52
550,409,66,52
551,410,66,52
552,411,9,52
553,411,9,52
554,411,9,52
555,412,194,52
556,413,194,52
557,414,194,52
558,415,194,52
559,416,69,52
560,417,194,52
561,418,194,52
562,419,126,52
563,420,100,52
564,420,100,52
565,420,100,52
566,420,100,52
567,420,100,52
568,421,217,52
569,422,171,52
570,423,4,52
571,424,191,52
572,425,101,52
573,426,208,52
574,426,208,52
575,427,187,52
576,428,187,52
577,429,10,52
578,430,43,52
579,430,43,52
580,430,43,52
581,431,64,52
582,431,64,52
583,431,64,52
584,432,70,52
585,433,77,52
586,434,207,52
587,435,97,52
588,436,149,52
589,437,106,52
590,438,105,52
591,439,105,52
592,440,107,52
593,441,33,52
594,441,33,52
595,442,70,52
596,442,70,52
597,443,149,52
598,444,149,52
599,445,21,52
600,445,21,52
601,446,70,52
602,447,172,52
603,448,15,52
604,449,30,52
605,450,213,52
606,450,213,52
607,450,213,52
608,451,75,52
609,451,75,52
610,452,217,52
611,453,172,52
612,453,172,52
613,454,146,52
614,455,44,52
615,456,81,52
616,457,149,52
617,458,215,52
618,459,185,52
619,460,115,52
620,461,115,52
621,462,130,52
622,463,13,52
623,464,64,52
624,465,44,52
625,466,61,52
626,467,120,52
627,467,120,52
628,468,120,52
629,469,61,52
630,469,61,52
631,469,61,52
632,470,61,52
633,471,61,52
634,472,61,52
635,473,61,52
636,474,61,52
637,475,61,52
638,476,61,52
639,477,196,52
640,478,61,52
641,478,61,52
642,479,61,52
643,479,61,52
644,480,61,52
645,481,61,52
646,481,61,52
647,482,211,52
648,482,61,52
649,483,97,52
650,484,126,52
651,485,150,52
652,486,167,52
653,486,167,52
654,487,97,52
655,488,116,52
656,489,4,52
657,490,97,52
658,491,4,52
659,492,61,52
660,493,61,52
661,493,61,52
662,494,61,52
663,495,61,52
664,496,61,52
665,497,120,52
666,498,135,52
667,499,61,52
668,500,1,52
669,501,149,52
670,502,217,52
671,503,80,52
672,504,170,52
673,505,91,52
674,505,91,52
675,506,80,52
676,507,75,52
677,507,75,52
678,508,41,52
679,509,191,52
680,510,93,52
681,510,93,52
682,510,93,52
683,510,93,52
684,511,163,52
685,512,194,52
686,512,194,52
687,512,194,52
688,513,70,52
689,514,171,52
690,515,50,52
691,516,156,52
692,517,75,52
693,517,75,52
694,518,75,52
695,518,75,52
696,519,151,52
697,520,151,52
698,521,151,52
699,521,151,52
700,522,217,52
701,523,217,52
702,523,217,52
703,524,194,52
704,525,194,52
705,526,194,52
706,526,194,52
707,527,194,52
708,528,194,52
709,529,217,52
710,530,78,52
711,530,78,52
712,530,78,52
713,531,26,52
714,532,213,52
715,532,213,52
716,532,213,52
717,533,26,52
718,533,26,52
719,534,126,52
720,535,78,52
721,536,182,52
722,537,78,52
723,537,78,52
724,538,215,52
725,539,172,52
726,540,215,52
727,541,172,52
728,542,172,52
729,543,215,52
730,544,215,52
731,545,215,52
732,546,172,52
733,546,172,52
734,547,51,52
735,548,172,52
736,549,87,52
737,550,87,52
738,551,153,52
739,551,153,52
740,552,78,52
741,553,164,52
742,553,164,52
743,553,164,52
744,554,164,52
745,554,164,52
746,555,164,52
747,556,70,52
748,557,33,52
749,558,191,52
750,559,80,52
751,560,163,52
752,560,163,52
753,560,163,52
754,561,164,52
755,562,53,52
756,563,30,52
757,564,164,52
758,565,157,52
759,566,6,52
760,567,30,52
761,568,53,52
762,569,220,52
763,570,164,52
764,570,164,52
765,571,70,52
766,572,47,52
767,572,47,52
768,573,47,52
769,574,64,52
770,575,194,52
771,576,57,52
772,577,172,52
773,578,172,52
774,578,172,52
775,579,170,52
776,580,215,52
777,581,70,52
778,581,70,52
779,581,70,52
780,581,70,52
781,582,66,52
782,583,217,52
783,584,80,52
784,585,71,52
785,586,172,52
786,587,95,52
787,588,17,52
788,589,97,52
789,590,112,52
790,591,104,52
791,591,104,52
792,592,127,52
793,592,127,52
794,593,160,52
795,594,160,52
796,595,61,52
797,596,104,52
798,596,104,52
799,597,106,52
800,598,190,52
801,598,190,52
802,599,160,52
803,600,42,52
804,601,107,52
805,602,149,52
806,603,158,52
807,604,158,52
808,604,158,52
809,605,116,52
810,606,104,52
811,607,185,52
812,608,105,52
813,608,105,52
814,609,160,52
815,610,104,52
816,611,112,52
817,612,131,52
818,613,113,52
819,614,105,52
820,615,131,52
821,616,215,52
822,616,215,52
823,617,215,52
824,618,106,52
825,618,106,52
826,619,167,52
827,620,104,52
828,621,172,52
829,621,172,52
830,622,208,52
831,623,208,52
832,623,208,52
833,624,70,52
834,624,70,52
835,625,170,52
836,626,70,52
837,626,70,52
838,627,70,52
839,628,64,52
840,629,101,52
841,630,101,52
842,631,191,52
843,631,191,52
844,632,191,52
845,632,191,52
846,632,191,52
847,632,191,52
848,632,191,52
849,633,101,52
850,634,41,52
851,635,53,52
852,636,53,52
853,637,64,52
854,638,64,52
855,639,41,52
856,640,217,52
857,641,101,52
858,642,216,52
859,643,63,52
860,644,166,52
861,645,47,52
862,646,47,52
863,647,158,52
864,647,158,52
865,648,37,52
866,649,220,52
867,650,47,52
868,651,47,52
869,652,131,52
870,653,131,52
871,654,75,52
872,654,75,52
873,655,95,52
874,656,20,52
875,657,126,52
876,658,131,52
877,659,159,52
878,660,64,52
879,661,93,52
880,661,93,52
881,661,93,52
882,662,75,52
883,663,70,52
884,664,80,52
885,665,81,52
886,666,81,52
887,667,81,52
888,668,191,52
889,669,120,52
890,670,212,52
891,671,126,52
892,672,126,52
893,672,126,52
894,672,126,52
895,673,75,52
896,673,75,52
897,674,70,52
898,675,70,52
899,676,146,52
900,677,170,52
901,678,215,52
902,678,215,52
903,679,212,52
904,680,212,52
905,680,212,52
906,681,37,52
907,681,37,52
908,682,61,52
909,682,61,52
910,683,4,52
911,684,207,52
912,685,207,52
913,685,207,52
914,686,196,52
915,687,20,52
916,687,20,52
917,688,146,52
918,688,146,52
919,689,44,52
920,690,13,52
921,691,43,52
922,692,212,52
923,693,30,52
924,694,20,52
925,695,194,52
926,696,153,52
927,697,217,52
928,698,75,52
929,699,80,52
930,700,80,52
931,700,80,52
932,700,80,52
933,701,146,52
934,702,20,52
935,703,191,52
936,703,191,52
937,703,191,52
938,704,191,52
939,704,191,52
940,704,191,52
941,705,182,52
942,706,131,52
943,706,131,52
944,707,53,52
945,708,90,52
946,709,131,52
947,710,9,52
948,710,9,52
949,711,9,52
950,711,9,52
951,712,41,52
952,713,41,52
953,714,9,52
954,715,60,52
955,716,131,52
956,717,131,52
957,717,131,52
958,718,63,52
959,719,220,52
960,720,9,52
961,721,53,52
962,722,220,52
963,723,220,52
964,724,9,52
965,725,216,52
966,725,216,52
967,726,81,52
968,727,101,52
969,728,81,52
970,729,81,52
971,729,81,52
972,730,81,52
973,731,91,52
974,732,56,52
975,732,56,52
976,733,13,52
977,734,37,52
978,734,37,52
979,735,217,52
980,735,217,52
981,735,217,52
982,735,217,52
983,735,217,52
984,736,220,52
985,736,220,52
986,737,216,52
987,738,131,52
988,739,131,52
989,740,9,52
990,741,202,52
991,742,91,52
992,743,163,52
993,744,105,52
994,744,105,52
995,745,105,52
996,746,105,52
997,747,105,52
998,748,105,52
999,749,105,52
1000,750,105,52
1001,751,105,52
1002,752,153,52
1003,753,208,52
1004,753,208,52
1005,754,30,52
1006,755,70,52
1007,756,190,52
1008,757,170,52
1009,758,140,52
1010,759,217,52
1011,760,131,52
1012,761,44,52
1013,762,178,52
1014,763,198,52
1015,763,198,52
1016,764,80,52
1017,764,80,52
1018,765,178,52
1019,766,80,52
1020,767,75,52
1021,767,75,52
1022,768,77,52
1023,768,77,52
1024,769,37,52
1025,770,61,52
1026,770,61,52
1027,771,123,52
1028,772,80,52
1029,773,70,52
1030,774,70,52
1031,775,91,52
1032,776,107,52
1033,776,107,52
1034,776,107,52
1035,777,80,52
1036,778,190,52
1037,779,141,52
1038,780,163,52
1039,781,71,52
1040,782,163,52
1041,783,163,52
1042,783,163,52
1043,784,163,52
1044,785,198,52
1045,785,198,52
1046,786,198,52
1047,787,131,52
1048,788,101,52
1049,789,198,52
1050,789,55,52
1051,789,55,52
1052,790,82,52
1053,791,163,52
1054,791,163,52
1055,791,163,52
1056,792,163,52
1057,792,163,52
1058,793,80,52
1059,794,91,52
1060,795,95,52
1061,796,150,52
1062,797,33,52
1063,797,33,52
1064,798,217,52
1065,799,163,52
1066,800,75,52
1067,801,180,52
1068,801,180,52
1069,802,13,52
1070,803,217,52
1071,804,217,52
1072,805,37,52
1073,806,75,52
1074,807,75,52
1075,808,217,52
1076,808,217,52
1077,809,171,52
1078,810,217,52
1079,811,75,52
1080,812,206,52
1081,812,206,52
1082,813,75,52
1083,814,13,52
1084,815,217,52
1085,815,217,52
1086,816,59,52
1087,817,217,52
1088,818,37,52
1089,819,222,52
1090,820,13,52
1091,821,13,52
1092,821,13,52
1093,821,13,52
1094,822,37,52
1095,823,172,52
1096,824,80,52
1097,825,13,52
1098,826,217,52
1099,827,75,52
1100,827,75,52
1101,827,75,52
1102,828,166,52
1103,829,75,52
1104,829,75,52
1105,830,53,52
1106,831,13,52
1107,832,13,52
1108,832,13,52
1109,832,13,52
1110,832,13,52
1111,833,217,52
1112,833,217,52
1113,834,217,52
1114,835,37,52
1115,836,37,52
1116,837,75,52
1117,838,71,52
1118,838,71,52
1119,839,217,52
1120,840,75,52
1121,841,217,52
1122,842,194,52
1123,843,153,52
1124,843,153,52
1125,843,153,52
1126,843,153,52
1127,844,151,52
1128,845,163,52
1129,846,80,52
1130,846,80,52
1131,847,80,52
1132,848,163,52
1133,849,163,52
1134,850,194,52
1135,851,103,52
1136,851,103,52
1137,852,217,52
1138,853,194,52
1139,854,194,52
1140,855,81,52
1141,856,149,52
1142,857,163,52
1143,858,64,52
1144,859,159,52
1145,860,185,52
1146,860,185,52
1147,861,208,52
1148,862,64,52
1149,863,208,52
1150,864,75,52
1151,864,75,52
1152,865,13,52
1153,866,75,52
1154,867,75,52
1155,868,4,52
1156,869,61,52
1157,870,4,52
1158,871,20,52
1159,872,20,52
1160,872,20,52
1161,872,20,52
1162,872,20,52
1163,873,70,52
1164,874,70,52
1165,875,70,52
1166,876,171,52
1167,877,75,52
1168,878,81,52
1169,879,81,52
1170,879,81,52
1171,880,81,52
1172,880,81,52
1173,881,191,52
1174,882,75,52
1175,883,81,52
1176,884,81,52
1177,884,81,52
1178,884,81,52
1179,884,81,52
1180,885,117,52
1181,885,117,52
1182,886,81,52
1183,886,81,52
1184,886,81,52
1185,887,81,52
1186,888,217,52
1187,889,77,52
1188,889,80,52
1189,889,80,52
1190,889,80,52
1191,890,80,52
1192,891,107,52
1193,892,75,52
1194,893,149,52
1195,894,149,52
1196,895,149,52
1197,896,149,52
1198,897,31,52
1199,898,149,52
1200,898,149,52
1201,899,149,52
1202,900,192,52
1203,900,192,52
1204,901,194,52
1205,902,159,52
1206,903,146,52
1207,904,104,52
1208,905,149,52
1209,906,70,52
1210,906,70,52
1211,907,178,52
1212,908,70,52
1213,909,101,52
1214,910,70,52
1215,911,20,52
1216,911,20,52
1217,912,62,52
1218,912,62,52
1219,913,107,52
1220,914,146,52
1221,915,30,52
1222,915,30,52
1223,916,57,52
1224,917,185,52
1225,917,185,52
1226,918,185,52
1227,919,185,52
1228,919,185,52
1229,920,149,52
1230,920,149,52
1231,920,149,52
1232,921,149,52
1233,922,30,52
1234,922,30,52
1235,923,44,52
1236,923,44,52
1237,924,75,52
1238,925,163,52
1239,926,66,52
1240,926,66,52
1241,926,66,52
1242,927,80,52
1243,928,212,52
1244,929,149,52
1245,930,30,52
1246,931,149,52
1247,932,30,52
1248,933,149,52
1249,933,149,52
1250,934,149,52
1251,935,217,52
1252,935,217,52
1253,936,147,52
1254,937,149,52
1255,938,212,52
1256,939,149,52
1257,940,10,52
1258,941,61,52
1259,942,190,52
1260,943,116,52
1261,943,116,52
1262,944,30,52
1263,944,30,52
1264,944,30,52
1265,945,149,52
1266,946,216,52
1267,947,99,52
1268,948,212,52
1269,949,93,52
1270,949,93,52
1271,950,70,52
1272,950,70,52
1273,950,70,52
1274,951,132,52
1275,952,159,52
1276,952,159,52
1277,953,80,52
1278,954,81,52
1279,955,43,52
1280,956,44,52
1281,957,217,52
1282,958,217,52
1283,959,217,52
1284,960,217,52
1285,961,75,52
1286,962,30,52
1287,962,30,52
1288,962,30,52
1289,963,30,52
1290,963,30,52
1291,963,30,52
1292,964,80,52
1293,965,14,52
1294,965,14,52
1295,966,30,52
1296,967,194,52
1297,968,80,52
1298,969,172,52
1299,970,194,52
1300,971,194,52
1301,972,194,52
1302,973,194,52
1303,974,194,52
1304,974,194,52
1305,974,194,52
1306,974,194,52
1307,975,194,52
1308,975,194,52
1309,976,37,52
1310,977,75,52
1311,977,75,52
1312,978,71,52
1313,978,80,52
1314,979,61,52
1315,980,4,52
1316,981,75,52
1317,982,66,52
1318,983,146,52
1319,983,146,52
1320,984,196,52
1321,985,126,52
1322,985,126,52
1323,986,212,52
1324,987,43,52
1325,988,161,52
1326,989,198,52
1327,990,191,52
1328,991,159,52
1329,992,151,52
1330,993,194,52
1331,994,194,52
1332,994,194,52
1333,995,194,52
1334,995,194,52
1335,996,194,52
1336,997,122,52
1337,998,122,52
1338,999,81,52
1339,1000,194,52
1340,1000,194,52
1341,1001,122,52
1342,1002,171,52
1343,1003,70,52
1344,1004,91,52
1345,1005,91,52
1346,1006,159,52
1347,1007,138,52
1348,1008,166,52
1349,1009,166,52
1350,1009,166,52
1351,1010,21,52
1352,1011,204,52
1353,1012,20,52
1354,1012,20,52
1355,1013,20,52
1356,1014,217,52
1357,1014,217,52
1358,1014,217,52
1359,1015,143,52
1360,1016,92,52
1361,1016,92,52
1362,1017,30,52
1363,1017,30,52
1364,1017,30,52
1365,1018,2,52
1366,1018,2,52
1367,1019,146,52
1368,1019,146,52
1369,1019,146,52
1370,1020,30,52
1371,1020,30,52
1372,1020,30,52
1373,1020,30,52
1374,1020,30,52
1375,1021,30,52
1376,1021,30,52
1377,1021,30,52
1378,1022,91,52
1379,1023,64,52
1380,1024,75,52
1381,1025,217,52
1382,1026,41,52
1383,1027,37,52
1384,1028,132,52
1385,1029,213,52
1386,1029,213,52
1387,1030,132,52
1388,1031,106,52
1389,1032,108,52
1390,1033,106,52
1391,1034,213,52
1392,1034,213,52
1393,1035,98,52
1394,1036,12,52
1395,1037,191,52
1396,1038,191,52
1397,1039,191,52
1398,1040,191,52
1399,1041,191,52
1400,1041,191,52
1401,1042,191,52
1402,1043,80,52
1403,1044,172,52
1404,1045,14,52
1405,1046,20,52
1406,1047,191,52
1407,1048,146,52
1408,1049,20,52
1409,1049,20,52
1410,1050,191,52
1411,1051,20,52
1412,1052,20,52
1413,1053,20,52
1414,1054,20,52
1415,1055,191,52
1416,1056,70,52
1417,1056,70,52
1418,1057,191,52
1419,1058,191,52
1420,1059,191,52
1421,1060,191,52
1422,1061,191,52
1423,1061,191,52
1424,1061,191,52
1425,1062,194,52
1426,1063,194,52
1427,1064,95,52
1428,1065,166,52
1429,1066,172,52
1430,1067,215,52
1431,1068,172,52
1432,1068,172,52
1433,1069,172,52
1434,1070,126,52
1435,1071,127,52
1436,1071,127,52
1437,1072,66,52
1438,1073,1,52
1439,1074,191,52
1440,1075,191,52
1441,1076,191,52
1442,1077,95,52
1443,1078,204,52
1444,1079,61,52
1445,1080,61,52
1446,1081,61,52
1447,1082,172,52
1448,1082,172,52
1449,1082,172,52
1450,1083,95,52
1451,1084,175,52
1452,1085,149,52
1453,1085,149,52
1454,1086,215,52
1455,1087,67,52
1456,1088,164,52
1457,1089,6,52
1458,1090,172,52
1459,1091,170,52
1460,1092,171,52
1461,1093,81,52
1462,1094,82,52
1463,1094,82,52
1464,1094,82,52
1465,1094,82,52
1466,1094,82,52
1467,1095,82,52
1468,1095,82,52
1469,1095,82,52
1470,1095,82,52
1471,1096,95,52
1472,1097,95,52
1473,1098,1,52
1474,1099,155,52
1475,1099,155,52
1476,1100,155,52
1477,1101,93,52
1478,1102,95,52
1479,1103,171,52
1480,1104,170,52
1481,1105,170,52
1482,1106,218,52
1483,1106,218,52
1484,1106,218,52
1485,1107,208,52
1486,1108,173,52
1487,1109,149,52
1488,1110,101,52
1489,1110,101,52
1490,1110,101,52
1491,1110,101,52
1492,1111,218,52
1493,1112,51,52
1494,1112,51,52
1495,1113,215,52
1496,1113,215,52
1497,1114,58,52
1498,1115,75,52
1499,1116,58,52
1500,1117,156,52
1501,1118,217,52
1502,1119,178,52
1503,1120,61,52
1504,1120,61,52
1505,1121,15,52
1506,1122,15,52
1507,1123,101,52
1508,1123,101,52
1509,1124,149,52
1510,1125,21,52
1511,1126,149,52
1512,1127,70,52
1513,1128,30,52
1514,1128,30,52
1515,1129,21,52
1516,1130,204,52
1517,1131,70,52
1518,1132,159,52
1519,1132,159,52
1520,1133,217,52
1521,1134,105,52
1522,1135,217,52
1523,1136,88,52
1524,1136,88,52
1525,1137,212,52
1526,1138,75,52
1527,1138,75,52
1528,1139,56,52
1529,1140,151,52
1530,1141,151,52
1531,1142,151,52
1532,1143,215,52
1533,1143,215,52
1534,1143,215,52
1535,1144,107,52
1536,1144,107,52
1537,1145,93,52
1538,1146,194,52
1539,1147,56,52
1540,1148,4,52
1541,1149,81,52
1542,1150,170,52
1543,1151,91,52
1544,1152,91,52
1545,1153,91,52
1546,1153,91,52
1547,1154,10,52
1548,1155,149,52
1549,1156,95,52
1550,1157,95,52
1551,1157,95,52
1552,1158,10,52
1553,1159,149,52
1554,1160,64,52
1555,1160,64,52
1556,1161,215,52
1557,1162,136,52
1558,1162,136,52
1559,1162,136,52
1560,1163,136,52
1561,1164,101,52
1562,1165,171,52
1563,1165,146,52
1564,1165,146,52
1565,1166,21,52
1566,1167,70,52
1567,1168,70,52
1568,1168,70,52
1569,1169,70,52
1570,1169,70,52
1571,1170,13,52
1572,1170,13,52
1573,1171,101,52
1574,1172,101,52
1575,1173,149,52
1576,1174,217,52
1577,1175,216,52
1578,1176,123,52
1579,1177,37,52
1580,1177,37,52
1581,1177,37,52
1582,1178,164,52
1583,1178,164,52
1584,1179,101,52
1585,1180,53,52
1586,1181,206,52
1587,1182,13,52
1588,1183,166,52
1589,1184,217,52
1590,1184,217,52
1591,1185,91,52
1592,1186,14,52
1593,1187,91,52
1594,1188,101,52
1595,1188,101,52
1596,1188,101,52
1597,1189,9,52
1598,1190,30,52
1599,1191,164,52
1600,1192,82,52
1601,1193,208,52
1602,1194,53,52
1603,1195,207,52
1604,1196,101,52
1605,1197,194,52
1606,1198,194,52
1607,1199,30,52
1608,1199,30,52
1609,1199,30,52
1610,1199,30,52
1611,1200,178,52
1612,1201,71,52
1613,1202,71,52
1614,1202,71,52
1615,1203,82,52
1616,1204,82,52
1617,1205,166,52
1618,1206,54,52
1619,1207,146,52
1620,1208,59,52
1621,1209,220,52
1622,1210,21,52
1623,1211,53,52
1624,1212,9,52
1625,1213,53,52
1626,1214,9,52
1627,1215,9,52
1628,1216,9,52
1629,1217,53,52
1630,1217,101,52
1631,1218,53,52
1632,1218,53,52
1633,1219,204,52
